product_detail,hyperlink 
Intel Celeron G1630 Ivy Bridge Dual-Core 2.8 GHz LGA 1155 55W BX80637G1630 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-celeron-dual-core-celeron-g1630/p/N82E16819116951
Intel Core i7-930 Bloomfield Quad-Core 2.8 GHz LGA 1366 130W BX80601930 Desktop Processor,https://www.newegg.com/intel-core-i7-930/p/N82E16819115225
Intel Core i5-750 Lynnfield Quad-Core 2.66 GHz LGA 1156 95W BX80605I5750 Processor,https://www.newegg.com/intel-core-i5-750/p/N82E16819115215
Intel Core i7-3820 Sandy Bridge-E Quad-Core 3.6GHz (3.8GHz Turbo Boost) LGA 2011 130W BX80619i73820 Desktop Processor,https://www.newegg.com/intel-core-i7-3rd-gen-core-i7-3820/p/N82E16819115229
Intel Core i7-980X Extreme Edition Gulftown 6-Core 3.33 GHz LGA 1366 130W BX80613I7980X Desktop Processor,https://www.newegg.com/intel-core-i7-extreme-edition-core-i7-980x-extreme-edition/p/N82E16819115223
Intel Core i7-6700 Skylake Quad-Core 3.4 GHz LGA 1151 65W BX80662I76700 Desktop Processor,https://www.newegg.com/intel-core-i7-6th-gen-core-i7-6700/p/N82E16819117560
Intel Core i3-3240 Ivy Bridge Dual-Core 3.4 GHz LGA 1155 55W BX80637i33240 Desktop Processor                                                                                   Intel HD Graphics 2500,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3240/p/N82E16819116773
Intel Core i5-4690 Haswell Quad-Core 3.5 GHz LGA 1150 84W BX80646I54690 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i5-4th-gen-core-i5-4690/p/N82E16819116989
Intel Celeron G1610 Ivy Bridge Dual-Core 2.6 GHz LGA 1155 55W CM8063701444901 Desktop Processor,https://www.newegg.com/intel-celeron-g1610/p/N82E16819117384
Intel Core i3-4150 Haswell Dual-Core 3.5 GHz LGA 1150 54W BX80646I34150 Desktop Processor Intel HD Graphics 4400,https://www.newegg.com/intel-core-i3-4th-gen-core-i3-4150/p/N82E16819116995
Intel Core i5 3470S Ivy Bridge Quad-Core 2.9 GHz LGA 1155 65W BX80637I53470S Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3470s/p/N82E16819116876
Intel Core i7-4960X Ivy Bridge-E 6-Core 3.6GHz (Turbo 4GHz) LGA 2011 130W BX80633i74960X Desktop Processor,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4960x/p/N82E16819116938
Intel Core 2 Quad Q8300 Yorkfield Quad-Core 2.5 GHz LGA 775 95W BX80580Q8300 Desktop Processor,https://www.newegg.com/intel-core-2-quad-q8300/p/N82E16819115207
Intel Core i7-4790 Haswell Quad-Core 3.6 GHz LGA 1150 84W CM8064601560113 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4790/p/N82E16819117653
Intel Core 2 Extreme QX9650 Yorkfield Quad-Core 3.0 GHz LGA 775 130W EU80569XJ080NL Processor,https://www.newegg.com/intel-core-2-extreme-qx9650/p/N82E16819115035
Intel Core 2 Quad Q9400 Yorkfield Quad-Core 2.66 GHz LGA 775 95W AT80580PJ0676M Desktop Processor,https://www.newegg.com/intel-core-2-quad-q9400/p/N82E16819116384
Intel Core 2 Duo E8400 Wolfdale Dual-Core 3.0 GHz LGA 775 65W BX80570E8400 Processor,https://www.newegg.com/intel-core-2-duo-e8400/p/N82E16819115037
Intel Core i3-7100 Kaby Lake Dual-Core 3.9 GHz LGA 1151 51W CM8067703014612 Desktop Processor Intel HD Graphics 630,https://www.newegg.com/intel-core-i3-7th-gen-core-i3-7100/p/N82E16819117737
Intel Core i3-7320 Kaby Lake Dual-Core 4.1 GHz LGA 1151 51W BX80677I37320 Desktop Processor Intel HD Graphics 630,https://www.newegg.com/intel-core-i3-7th-gen-core-i3-7320/p/N82E16819117732
Intel Core i3-2120 Sandy Bridge Dual-Core 3.3 GHz LGA 1155 65W CM8062301044204 Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i3-2nd-gen-core-i3-2120/p/N82E16819116891
Intel Core i3-7350K Kaby Lake 4.2 GHz LGA 1151 60W CM8067703014431 Desktop Processor Intel HD Graphics 630,https://www.newegg.com/intel-core-i3-7th-gen-core-i3-7350k/p/N82E16819117773
Intel Core i5-760 Lynnfield Quad-Core 2.8 GHz LGA 1156 95W BX80605I5760 Desktop Processor,https://www.newegg.com/intel-core-i5-760/p/N82E16819115067
Intel Core i3-4160 Haswell Dual-Core 3.6 GHz LGA 1150 54W BX80646I34160 Desktop Processor Intel HD Graphics 4400,https://www.newegg.com/intel-core-i3-4th-gen-core-i3-4160/p/N82E16819117447
Intel Core i3-4130 Haswell Dual-Core 3.4 GHz LGA 1150 54W BX80646I34130 Desktop Processor Intel HD Graphics 4400,https://www.newegg.com/intel-core-i3-4th-gen-core-i3-4130/p/N82E16819116946
Intel Core i3-2100 Sandy Bridge Dual-Core 3.1 GHz LGA 1155 65W BX80623I32100 Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i3-2nd-gen-core-i3-2100/p/N82E16819115078
Intel Core i5-7400 Kaby Lake Quad-Core 3.0 GHz LGA 1151 65W CM8067702867050 Desktop OEM Processor Intel HD Graphics 630,https://www.newegg.com/intel-core-i5-7th-gen-core-i5-7400/p/N82E16819117759
Intel Core i5-3330 Ivy Bridge Quad-Core 3.0GHz (3.2GHz Turbo) LGA 1155 BX80637i53330 Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3330/p/N82E16819116781
Intel Core i5-6600 Skylake Quad-Core 3.3 GHz LGA 1151 65W CM8066201920401 Desktop Processor Intel HD Graphics 530,https://www.newegg.com/intel-core-i5-6th-gen-core-i5-6600/p/N82E16819117585
Intel Core i7-940 Bloomfield Quad-Core 2.93 GHz LGA 1366 130W BX80601940 Desktop Processor,https://www.newegg.com/intel-core-i7-940/p/N82E16819115201
Intel Core i3-3220T Ivy Bridge Dual-Core 2.8 GHz LGA 1155 35W BX80637i33220T Desktop Processor                                                                                   Intel HD Graphics 2500,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3220t/p/N82E16819116776
Intel Core2 Duo E7500 Wolfdale Dual-Core 2.93 GHz LGA 775 65W BX80571E7500 Processor,https://www.newegg.com/intel-core-2-duo-core2-duo-e7500/p/N82E16819115056
Intel Core i7-4790S Haswell Quad-Core 3.2 GHz LGA 1150 65W BX80646I74790S Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4790s/p/N82E16819116988
Intel Pentium E5200 Wolfdale Dual-Core 2.5 GHz LGA 775 65W BX80571E5200 Desktop Processor,https://www.newegg.com/intel-pentium-dual-core-pentium-e5200/p/N82E16819116072
Intel Pentium 4 630 Prescott Single-Core 3.0 GHz LGA 775 JM80547PG0802MM Processor,https://www.newegg.com/intel-pentium-4-630/p/N82E16819116016
Intel Celeron G1820 Processor 2.7GHz LGA1150 CPU with Air CPU Cooler OEM,https://www.newegg.com/celeron-dual-core-intel-celeron-g1820/p/274-000A-006M5
Intel Core 2 Duo E8400 Wolfdale Dual-Core 3.0 GHz LGA 775 65W EU80570PJ0806M Processor,https://www.newegg.com/intel-core-2-duo-e8400/p/N82E16819115046
Intel Pentium E5300 Wolfdale Dual-Core 2.6 GHz LGA 775 65W BX80571E5300 Desktop Processor,https://www.newegg.com/intel-pentium-dual-core-pentium-e5300/p/N82E16819116074
Intel Pentium E6300 Wolfdale Dual-Core 2.8 GHz LGA 775 65W BX80571E6300 Processor,https://www.newegg.com/intel-pentium-e6300/p/N82E16819116091
Intel Core i3-2130 Sandy Bridge Dual-Core 3.4 GHz LGA 1155 65W BX80623I32130 Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i3-2nd-gen-core-i3-2130/p/N82E16819115092
Intel Core 2 Quad Q6700 Kentsfield Quad-Core 2.66 GHz LGA 775 95W BX80562Q6700 Processor,https://www.newegg.com/intel-core-2-quad-q6700/p/N82E16819115027
Intel Core i5-750 Lynnfield Quad-Core 2.66 GHz LGA 1156 95W BV80605001911AP Processor,https://www.newegg.com/intel-core-i5-750/p/N82E16819116272
Intel Pentium 4 530J Prescott Single-Core 3.0 GHz LGA 775 BX80547PG3000EJ Processor,https://www.newegg.com/intel-pentium-4-530j/p/N82E16819116200
Intel Core 2 Extreme X6800 Conroe Dual-Core 2.93 GHz LGA 775 75W BX80557X6800 Processor,https://www.newegg.com/intel-core-2-extreme-x6800/p/N82E16819115001
Intel Celeron G4930 Coffee Lake Dual-Cor 3.2 GHz LGA 1151 (300 Series) 54W BX80684G4930 Desktop Processor Intel UHD Graphics 610,https://www.newegg.com/intel-celeron-g4930/p/N82E16819118080
Intel Core i5-7600 Kaby Lake Quad-Core 3.5 GHz LGA 1151 65W CM8067702868011 Desktop Processor Intel HD Graphics 630,https://www.newegg.com/intel-core-i5-7th-gen-core-i5-7600/p/N82E16819117755
Intel Core i3-3210 Ivy Bridge Dual-Core 3.2 GHz LGA 1155 55W BX80637I33210 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3210/p/N82E16819116890
Intel Core 2 Extreme QX9770 Yorkfield Quad-Core 3.2 GHz LGA 775 136W EU80569XL088NL Processor,https://www.newegg.com/intel-core-2-extreme-qx9770/p/N82E16819115050
Intel Core i3-550 Clarkdale Dual-Core 3.2 GHz LGA 1156 73W BX80616I3550 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i3-550/p/N82E16819115065
Intel Pentium G620 Sandy Bridge Dual-Core 2.6 GHz LGA 1155 65W BX80623G620 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-pentium-g620/p/N82E16819116399
Intel Pentium D 925 Presler Dual-Core 3.0 GHz LGA 775 95W BX80553925 Processor,https://www.newegg.com/intel-pentium-d-925/p/N82E16819116254
Intel Core i7-6700K Skylake Quad-Core 4.0 GHz LGA 1151 91W CM8066201919901 Desktop Processor Intel HD Graphics 530,https://www.newegg.com/intel-core-i7-6th-gen-core-i7-6700k/p/N82E16819117582
Intel Core i7-4770K Haswell Quad-Core 3.5 GHz LGA 1150 84W CM8064601464206 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4770k/p/N82E16819117417
Intel BX80677I77700T 7th Generation Core i7-7700T Processor,https://www.newegg.com/intel-core-i7-7th-gen-core-i7-7700t/p/274-000A-000F4
Intel Core i7-2600S Sandy Bridge Quad-Core 2.8GHz (3.8GHz Turbo Boost) LGA 1155 65W BX80623I72600S Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i7-2nd-gen-i7-2600s/p/N82E16819115228
Intel Core i5-3450 Ivy Bridge Quad-Core 3.1GHz (3.5GHz Turbo) LGA 1155 77W BX80637I53450 Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3450/p/N82E16819116506
Intel Core i5-3350P Ivy Bridge Quad-Core 3.1GHz (3.3GHz Turbo) LGA 1155 69W BX80637i53350P Desktop Processor,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3350p/p/N82E16819116782
Intel Core i5-3340 Ivy Bridge Quad-Core 3.1GHz (3.3GHz Turbo) LGA 1155 77W BX80637I53340 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3340/p/N82E16819116943
Intel Core i5-3450S Ivy Bridge Quad-Core 2.8GHz (3.5GHz Turbo) LGA 1155 65W BX80637I53450S Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3450s/p/N82E16819116507
Intel Core i5-2400S Sandy Bridge Quad-Core 2.5GHz (3.3GHz Turbo Boost) LGA 1155 65W BX80623I52400S Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i5-2nd-gen-core-i5-2400s/p/N82E16819115075
Intel Core i5-3340S Ivy Bridge Quad-Core 2.8GHz (3.3GHz Turbo) LGA 1155 65W BX80637I53340S Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3340s/p/N82E16819116954
Intel Core i7-980 Gulftown 6-Core 3.33 GHz LGA 1366 130W BX80613I7980 Desktop Processor,https://www.newegg.com/intel-core-i7-980/p/N82E16819116402
Intel Celeron E3400 Dual-Core 2.6 GHz LGA 775 65W AT80571RG0641ML Desktop Processor,https://www.newegg.com/intel-celeron-dual-core-celeron-e3400/p/N82E16819117324
Intel Core i3-4340 Haswell Dual-Core 3.6 GHz LGA 1150 54W BX80646I34340 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i3-4th-gen-core-i3-4340/p/N82E16819116944
Intel Core i7-860 Lynnfield Quad-Core 2.8 GHz LGA 1156 95W BX80605I7860 Processor,https://www.newegg.com/intel-core-i7-860/p/N82E16819115214
Intel Core i5-4590S Haswell Quad-Core 3.0 GHz LGA 1150 65W BX80646I54590S Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i5-4th-gen-core-i5-4590s/p/N82E16819116992
Intel Core i7-960 Bloomfield Quad-Core 3.2 GHz LGA 1366 130W BX80601960 Desktop Processor,https://www.newegg.com/intel-core-i7-960/p/N82E16819115224
Intel Core i3-3225 Ivy Bridge Dual-Core 3.3 GHz LGA 1155 55W BX80637I33225 Desktop Processor                                                                                   Intel HD Graphics 4000,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3225/p/N82E16819116774
Intel Core i5-4460 Haswell Quad-Core 3.2 GHz LGA 1150 CM8064601560722 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i5-4th-gen-core-i5-4460/p/N82E16819117652
Intel Celeron E1200 Dual-Core 1.6 GHz LGA 775 65W BX80557E1200 Processor,https://www.newegg.com/intel-celeron-dual-core-celeron-e1200/p/N82E16819116064
Intel Intel Core i9-9920X Skylake X 12-Core 3.5 GHz LGA 2066 165W CD8067304126300 Desktop Processor,https://www.newegg.com/core-i9-x-series-intel-core-i9-9920x/p/N82E16819117976
Intel Core i7-860S Lynnfield Quad-Core 2.53 GHz LGA 1156 82W BX80605I7860S Desktop Processor,https://www.newegg.com/intel-core-i7-860s/p/N82E16819115061
Intel Core i3-3245 Ivy Bridge Dual-Core 3.4 GHz LGA 1155 55W BX80637I33245 Desktop Processor Intel HD Graphics 4000,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3245/p/N82E16819116923
Intel Celeron E1400 Allendale Dual-Core 2.0 GHz LGA 775 65W BX80557E1400 Processor,https://www.newegg.com/intel-celeron-e1400/p/N82E16819116069
Intel Core i7-965 Extreme Edition Bloomfield Quad-Core 3.2 GHz LGA 1366 130W BX80601965 Desktop Processor,https://www.newegg.com/intel-core-i7-965-extreme-edition/p/N82E16819115200
Intel Core 2 Quad Q9550 Yorkfield Quad-Core 2.83 GHz LGA 775 95W BX80569Q9550 Desktop Processor,https://www.newegg.com/intel-core-2-quad-q9550/p/N82E16819115041
Intel Celeron E3300 Wolfdale Dual-Core 2.5 GHz LGA 775 65W BX80571E3300 Processor,https://www.newegg.com/intel-celeron-dual-core-celeron-e3300/p/N82E16819116264
Intel Core i5-3330 Quad-Core LGA 1155 CM8063701134306 Desktop Processor,https://www.newegg.com/intel-core-i5-3330/p/N82E16819117436
Intel Pentium 4 524 Prescott Single-Core 3.06 GHz LGA 775 BX80547PE3066E Processor,https://www.newegg.com/intel-pentium-4-524/p/N82E16819116014
Intel Core 2 Quad Q9300 Yorkfield Quad-Core 2.5 GHz LGA 775 95W BX80580Q9300 Processor,https://www.newegg.com/intel-core-2-quad-q9300/p/N82E16819115043
Intel Core 2 Duo E6600 Conroe Dual-Core 2.4 GHz LGA 775 HH80557PH0564M Processor,https://www.newegg.com/intel-core-2-duo-e6600/p/N82E16819115008
Intel Core 2 Extreme QX6850 Kentsfield Quad-Core 3.0 GHz LGA 775 130W BX80562QX6850 Processor,https://www.newegg.com/intel-core-2-extreme-qx6850/p/N82E16819115026
Intel Core 2 Extreme QX6800 Kentsfield 2.93GHz LGA 775 130W Quad-Core Processor Model BX80562QX6800,https://www.newegg.com/intel-core-2-extreme-qx6800/p/N82E16819115021
Intel Core i5-3550 Ivy Bridge Quad-Core 3.3GHz (3.7GHz Turbo) LGA 1155 77W BX80637I53550 Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i5-3rd-gen-core-i5-3550/p/N82E16819116505
Intel Core i7-4770 Haswell Quad-Core 3.4 GHz LGA 1150 84W BX80646I74770 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4770/p/N82E16819116966
Intel Quad-Core 3.6 GHz LGA 2011 CM8061901049606 Desktop Processor,https://www.newegg.com/p/N82E16819117498
Intel Pentium G3420 Haswell Dual-Core 3.2 GHz LGA 1150 54W BX80646G3420 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-pentium-dual-core-pentium-g3420/p/N82E16819116949
Intel Pentium G3258 Haswell Dual-Core 3.2 GHz LGA 1150 CM8064601482573 Desktop Processor,https://www.newegg.com/p/N82E16819117375
Intel Core i7-4770S Haswell Quad-Core 3.1 GHz LGA 1150 65W BX80646I74770S Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4770s/p/N82E16819116902
Intel Core i3-2120 Sandy Bridge Dual-Core 3.3 GHz LGA 1155 65W BX80623I32120 Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i3-2nd-gen-core-i3-2120/p/N82E16819115077
Intel Core i5-4670 Haswell Quad-Core 3.4 GHz LGA 1150 84W BX80646I54670 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i5-4th-gen-core-i5-4670/p/N82E16819116898
Intel Core i7-875K Lynnfield Quad-Core 2.93 GHz LGA 1156 95W BX80605I7875K Unlocked Desktop Processor,https://www.newegg.com/intel-core-i7-875k/p/N82E16819116368
Intel Core i7-970 Gulftown 6-Core 3.2 GHz LGA 1366 130W BX80613I7970 Desktop Processor,https://www.newegg.com/intel-core-i7-970/p/N82E16819115066
Intel Core i7-975 Extreme Edition Bloomfield Quad-Core 3.33 GHz LGA 1366 130W BX80601975 Desktop Processor,https://www.newegg.com/intel-core-i7-extreme-edition-core-i7-975-extreme-edition/p/N82E16819115212
Intel Core i5-7500T Quad-core (4 Core) 2.70 GHz Processor - Socket H4 LGA-1151 Retail Pack - 1MB - 6MB Cache - 8 GT/s DMI - 64-bit Processing - 3.30 GHz Overclocking Speed - 14 nm,https://www.newegg.com/intel-core-i5-7th-gen-core-i5-7500t/p/2HK-000X-00019
Intel Core i3-3220 3.3 GHz LGA 1155 55W CM8063701137502 Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3220/p/N82E16819116956
Intel Celeron D 336 Prescott Single-Core 2.8 GHz LGA 775 JM80547RE072CN Processor,https://www.newegg.com/intel-celeron-d-336/p/N82E16819112220
Intel Core 2 Duo E6300 Conroe Dual-Core 1.86 GHz LGA 775 65W BX80557E6300 Processor,https://www.newegg.com/intel-core-2-duo-e6300/p/N82E16819115005
Intel Core 2 Duo E6550 Conroe Dual-Core 2.33 GHz LGA 775 65W BX80557E6550 Processor,https://www.newegg.com/intel-core-2-duo-e6550/p/N82E16819115030
Intel Core2 Quad Q9400 Quad-Core 2.66 GHz LGA 775 95W BX80580Q9400 Processor,https://www.newegg.com/intel-core-2-quad-core2-quad-q9400/p/N82E16819115131
Intel Celeron G1840 Haswell Dual-Core 2.8 GHz LGA 1150 53W BX80646G1840 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-celeron-g1840/p/N82E16819117301
Intel Core i5-680 Clarkdale Dual-Core 3.6 GHz LGA 1156 BX80616I5680 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i5-680/p/N82E16819115227
Intel Core 2 Duo E6700 Conroe Dual-Core 2.66 GHz LGA 775 65W BX80557E6700 Processor,https://www.newegg.com/intel-core-2-duo-e6700/p/N82E16819115002
Intel Core 2 Quad Q8200 Quad-Core 2.33 GHz LGA 775 95W BX80580Q8200 Processor,https://www.newegg.com/intel-core-2-quad-q8200/p/N82E16819115055
Intel Core 2 Duo E7600 Wolfdale Dual-Core 3.06 GHz LGA 775 65W BX80571E7600 Processor,https://www.newegg.com/intel-core-2-duo-e7600/p/N82E16819115059
Intel Core 2 Duo E6600 Conroe Dual-Core 2.4 GHz LGA 775 65W BX80557E6600 Processor,https://www.newegg.com/intel-core-2-duo-e6600/p/N82E16819115003
Intel Core i7-950 Bloomfield Quad-Core 3.06 GHz LGA 1366 130W AT80601002112AA Processor,https://www.newegg.com/intel-core-i7-950/p/N82E16819116276
Intel Core 2 Quad Q8400 Yorkfield Quad-Core 2.66 GHz LGA 775 95W BX80580Q8400 Processor,https://www.newegg.com/intel-core-2-quad-q8400/p/N82E16819115057
Intel Core i5-2320 Sandy Bridge Quad-Core 3.0GHz (3.3GHz Turbo Boost) LGA 1155 95W BX80623I52320 Desktop Processor Intel HD Graphics 2000,https://www.newegg.com/intel-core-i5-2nd-gen-core-i5-2320/p/N82E16819115091
Intel Core i3-4360 Haswell Dual-Core 3.7 GHz LGA 1150 54W BX80646I34360 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i3-4th-gen-core-i3-4360/p/N82E16819116993
Intel Pentium 4 630 Prescott Single-Core 3.0 GHz LGA 775 BX80547PG3000F EM64T Processor,https://www.newegg.com/intel-pentium-4-630/p/N82E16819116198
Intel Pentium 4 640 Prescott Single-Core 3.2 GHz LGA 775 84W BX80547PG3200F Processor,https://www.newegg.com/intel-pentium-4-640/p/N82E16819116197
Intel Core 2 Duo E8500 Wolfdale Dual-Core 3.16 GHz LGA 775 65W BX80570E8500 Processor,https://www.newegg.com/intel-core-2-duo-e8500/p/N82E16819115036
Intel Pentium G3220 Haswell Dual-Core 3.0 GHz LGA 1150 54W BX80646G3220 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-pentium-dual-core-pentium-g3220/p/N82E16819116950
Intel Pentium Dual-Core E6500 Wolfdale Dual-Core 2.93 GHz LGA 775 65W BX80571E6500 Processor,https://www.newegg.com/intel-pentium-dual-core-e6500/p/N82E16819116093
Intel Pentium E6700 Wolfdale Dual-Core 3.2 GHz LGA 775 65W BX80571E6700 Desktop Processor,https://www.newegg.com/intel-pentium-e6700/p/N82E16819116370
Intel Pentium E5800 Wolfdale Dual-Core 3.2 GHz LGA 775 65W BX80571E5800 Desktop Processor,https://www.newegg.com/intel-pentium-e5800/p/N82E16819116385
Intel Pentium 4 530 Prescott Single-Core 3.0 GHz LGA 775 BX80547PG3000E Processor,https://www.newegg.com/intel-pentium-4-530/p/N82E16819116184
Intel Core i3-530 Clarkdale Dual-Core 2.93 GHz LGA 1156 73W BX80616I3530 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i3-530/p/N82E16819115222
Intel Pentium G2020 Ivy Bridge Dual-Core 2.9 GHz LGA 1155 55W BX80637G2020 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-pentium-g2020/p/N82E16819116886
Intel Core 2 Duo E4300 Allendale Dual-Core 1.8 GHz LGA 775 65W BX80557E4300 Processor,https://www.newegg.com/intel-core-2-duo-e4300/p/N82E16819115013
Intel Celeron G440 Single-Core 1.6 GHz LGA 1155 BX80623G440 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-celeron-g440/p/N82E16819116410
Intel Core i3-540 Clarkdale Dual-Core 3.06 GHz LGA 1156 73W BX80616I3540 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i3-540/p/N82E16819115221
Intel Core i3-3250 Ivy Bridge Dual-Core 3.5 GHz LGA 1155 55W BX80637I33250 Desktop Processor Intel HD Graphics 2500,https://www.newegg.com/intel-core-i3-3rd-gen-core-i3-3250/p/N82E16819116912
Intel Celeron G530 Sandy Bridge Dual-Core 2.4 GHz LGA 1155 65W BX80623G530 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-celeron-g530/p/N82E16819116409
Intel Core i7-990X Extreme Edition Gulftown 6-Core 3.46 GHz LGA 1366 130W AT80613005931AA Desktop Processor,https://www.newegg.com/intel-core-i7-extreme-edition-core-i7-990x-extreme-edition/p/N82E16819116922
Intel Core 2 Quad Q6600 Kentsfield Quad-Core 2.4 GHz LGA 775 95W HH80562PH0568M Processor,https://www.newegg.com/intel-core-2-quad-q6600/p/N82E16819115018
Intel Core 2 Extreme QX6700 Kentsfield Quad-Core 2.66 GHz LGA 775 130W BX80562QX6700 Processor,https://www.newegg.com/intel-core-2-extreme-qx6700/p/N82E16819115011
Intel Pentium G6950 Clarkdale Dual-Core 2.8 GHz LGA 1156 73W BX80616G6950 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-pentium-g6950/p/N82E16819116283
Intel Core2 Extreme QX9775 Quad-Core 3.2 GHz LGA 771 150W BX80574QX9775 Processor,https://www.newegg.com/intel-core-2-extreme-core2-extreme-qx9775/p/N82E16819115044
Intel Core i3-4330 Haswell Dual-Core 3.5 GHz LGA 1150 54W BX80646I34330 Desktop Processor Intel HD Graphics 4600,https://www.newegg.com/intel-core-i3-4th-gen-core-i3-4330/p/N82E16819116945
Intel Pentium G860 Sandy Bridge Dual-Core 3.0 GHz LGA 1155 65W BX80623G860 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-pentium-g860/p/N82E16819116405
Intel Celeron G1620 Ivy Bridge Dual-Core 2.7 GHz LGA 1155 55W BX80637G1620 Desktop Processor,https://www.newegg.com/intel-celeron-g1620/p/N82E16819116888
Intel Pentium G4400 Skylake Dual-Core 3.3 GHz LGA 1151 54W CM8066201927306 Desktop Processor Intel HD Graphics 510,https://www.newegg.com/intel-pentium-g4400/p/N82E16819117666
Intel Pentium 4 550 Prescott Single-Core 3.4 GHz LGA 775 JM80547PG0961M Processor,https://www.newegg.com/intel-pentium-4-550/p/N82E16819116209
Intel Core i5-670 Clarkdale Dual-Core 3.46 GHz LGA 1156 73W BX80616I5670 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i5-670/p/N82E16819115218
Intel Celeron 440 Conroe-L Single-Core 2.0 GHz LGA 775 35W BX80557440 Processor,https://www.newegg.com/intel-celeron-440/p/N82E16819116038
Intel Pentium D 950 Presler Dual-Core 3.4 GHz LGA 775 BX80553950 Processor,https://www.newegg.com/intel-pentium-d-950/p/N82E16819116240
Intel Core i7-960 Bloomfield Quad-Core 3.2 GHz LGA 1366 130W AT80601002727AA Desktop Processor,https://www.newegg.com/intel-core-i7-960/p/N82E16819115216
Intel Core 2 Duo E4600 Allendale Dual-Core 2.4 GHz LGA 775 65W BX80557E4600 Processor,https://www.newegg.com/intel-core-2-duo-e4600/p/N82E16819115032
Intel Core 2 Duo E6320 Conroe Dual-Core 1.86 GHz LGA 775 65W BX80557E6320 Processor,https://www.newegg.com/intel-core-2-duo-e6320/p/N82E16819115015
Intel Core 2 Duo E4700 Dual-Core 2.6 GHz LGA 775 65W BX80557E4700 Processor,https://www.newegg.com/intel-core-2-duo-e4700/p/N82E16819115045
Intel Pentium D 920 Presler Dual-Core 2.8 GHz LGA 775 95W BX80553920 Processor,https://www.newegg.com/intel-pentium-d-920/p/N82E16819116237
Intel Core i5-661 Clarkdale Dual-Core 3.33 GHz LGA 1156 87W BX80616I5661 Desktop Processor Intel HD Graphics,https://www.newegg.com/intel-core-i5-661/p/N82E16819115217
Intel Core 2 Duo E6420 Conroe Dual-Core 2.13 GHz LGA 775 65W BX80557E6420 Processor,https://www.newegg.com/intel-core-2-duo-e6420/p/N82E16819115016
